id,articulo,clase
42,El líder de las FARC en Colombia  un dolor de cabeza para el proceso de paz ¿Hay que detenerlo  matarlo... o ponerle una alfombra roja? Invisible y omnipresente a la vez  el líder de la guerrilla marxista de las FARC en Colombia es un dolor de cabeza para las negociaciones de paz.Sólo aparece en videos  desde algún lugar remoto en las montañas  pero esta vez  a los 55 años  el máximo jefe de las Fuerzas Armadas Revolucionarias de Colombia (FARC)  conocido por su nombre de guerra Timoleón Jiménez  alias "Timochenko"  salió de la selva.El presidente colombiano  Juan Manuel Santos  admitió haber dejado que el enemigo público número uno del país  a quien la justicia ya condenó en ausencia  viajara a Cuba  sede del proceso de paz que el gobierno y las FARC adelantan desde hace dos años  generando una violenta controversia."¿Por qué lo autoricé? Porque es que estamos en una negociación"  sostuvo el jefe de Estado  cuyo gobierno ha iniciado conversaciones con la guerrilla más antigua de América Latina  nacida de una insurrección campesina hace medio siglo y que  s...,no
39,Intensos combates por la toma de Kobane Los combates seguían siendo intensos ayer en la ciudad kurdosiria de Kobane  cerca de la frontera con Turquía  después de que los yihadistas enviaran refuerzos a esta región que defienden enérgicamente las fuerzas kurdas. Por su parte  Estados Unidos afirmó haber llevado a cabo entre viernes y sábado 15 ataques aéreos contra los yihadistas del grupo Estado Islámico (EI) en Siria  dos de ellos cerca de Kobane  así como 10 en Irak. Los “refuerzos en hombres  municiones y equipamientos” para el EI  que controla parte de Siria e Irak  vienen de las provincias de Alepo y Raqa  bastiones de este grupo yihadista en el norte de Siria  indicó el Observatorio Sirio de los Derechos Humanos (OSDH)  con sede en Gran Bretaña. Los yihadistas empezaron a atacar Kobane el 16 de septiembre  pero por el momento sólo controlan la mitad de ella.,no
40,Tienen éxito en Brasil los líderes evangélicos Con su reputación,no
41,Cristina Fernández  con faringitis  deberá guardar reposo 48 horas La presidenta argentina  Cristina Fernández  presenta un "cuadro de faringitis" y deberá guardar reposo durante 48 horas  según el parte médico emitido ayer por la unidad médica presidencial.En el parte  los facultativos que atienden a la mandataria indicaron además que se le realizará un "control evolutivo" durante ese tiempo.La presidenta iba a encabezar este sábado un acto de homenaje al político e intelectual argentino Arturo Jauretche  que "será reprogramado para una nueva fecha"  informó la Secretaría General de la Presidencia en un comunicado.El pasado julio  Fernández tuvo que suspender un viaje a Paraguay debido a una "faringolaringitis aguda" que le obligó también a guardar reposo e impidió que pudiera asistir a la final del Mundial de Fútbol que disputaron las selecciones de Argentina y Alemania en Río de Janeiro.Hace un año  la mandataria  de 61  años fue intervenida de un hematoma craneal que la mantuvo alejada de la actividad oficial durante un mes.,no
42,ONU: mil 200 millones viven en pobreza extrema Más de 1.200 millones de personas en el mundo sobreviven con menos de 1 25 dólares diarios y 2.400 millones con menos de dos dólares  dijo ayer el secretario general de Naciones Unidas  Ban Ki-moon.Cuando menos 700 millones de personas salieron de la extrema indigencia de 1990 a 2010  declaró el titular de la ONU con motivo del Día Internacional para la Erradicación de la Pobreza. Ban Ki-moon dijo que está decidido a que la organización internacional contribuya a "convertir la pobreza en historia".      La jornada coincidió con la difusión de un informe de Naciones Unidas en el que expertos internacionales sobre financiamiento para el desarrollo sustentable citaron un estudio de la Institución Brookings en el que se afirma que son necesarios unos 66.000 millones de dólares anuales para incrementar los ingresos de los más pobres a 1 25 dólares al día.      Según los expertos  la asistencia oficial a los países en desarrollo casi duplica esa cantidad.,no
43,Francisco beatificará hoy a Pablo VI  el papa "incomprendido" El papa Francisco beatificará hoy en la basílica de San Pedro a Pablo VI  el pontífice "incomprendido"  que gobernó a la Iglesia en medio de las grandes 'revoluciones' y transformaciones de los años 60.El italiano Giovanni Battista Montini  que reinó de 1963 a 1978  autor de la controvertida encíclica Humanae Vitae  que zanjó toda apertura a la píldora y a la liberación femenina  era considerado un intelectual y una persona sensible.La ceremonia de beatificación  a la que participarán cientos de obispos y cardenales de todo el mundo  fue programada como clausura del primer sínodo de obispos convocado por el papa argentino y contará con la presencia del papa emérito Benedicto XVI.Un reconocimiento del papa Francisco  quien intenta como su predecesor dialogar con el mundo moderno.La vida de "Papa Montini"  como solía ser llamado  estuvo marcada por las convulsiones del siglo XX  tras haber vivido el fascismo  la Segunda Guerra Mundial y sobre todo las revoluciones de los años 60  des...,no
44,Marchas por la paz en Caracas Cientos de opositores y de chavistas desfilaron ayer sábado por las calles de Caracas en marchas separadas  pidiendo por la paz y condenando el asesinato del diputado Robert Serra y su asistente  respectivamente.En Caracas cientos de opositores atendieron la convocatoria del nuevo secretario ejecutivo de la coalición Mesa de Unidad Democrática (MUD)  Jesús “Chúo” Torrealba  la primera desde su designación en septiembre  y caminaron por varias vías del este de la ciudad hasta concentrarse en la entrada de Petare  el barrio más populoso del país.¡Justicia! Los opositores ondearon banderas de Venezuela y mostraron pancartas clamando “¡justicia!”  mejoras en la economía con una inflación de más de 60% anual y reclamando la liberación del opositor Leopoldo López  preso desde febrero en una cárcel militar acusado de promover la violencia en las protestas de febrero a mayo que dejaron 43 muertos.“El país está en una situación de crisis (...) El país de arriba a abajo tiene un sentido de ur...,no
45,El Sínodo aprueba documento final que propone acogida a gays y divorciados Los participantes en el Sínodo de los obispos que ha debatido temas relacionados con la familia aprobaron ayer un documento final en el que se propone acoger "con respeto y delicadeza" a los homosexuales y acompañar a los divorciados.La "Relatio Synodi" el documento final aprobado ayer punto por punto por los "padres sinodales"  aquellos obispos y cardenales con derecho a voto  fue divulgado a petición del papa Francisco  quien también autorizó a publicar cuántos votos tuvo cada párrafo.En otro de los temas  el de la comunión a los divorciados que se han vuelto a casar  los participantes en el Sínodo expresaron su decisión de profundizar sobre la cuestión en el futuro.La oficina de prensa del Vaticano explicó que el documento aprobado ayer es un texto de propuestas de los obispos sobre el que trabajar durante un año de cara al próximo Sínodo de octubre de 2015  que también abordará el tema de la familia.Según se desprende de los resultados de las votaciones  no todos los 62 puntos o...,no
46,Desaparece en México integrante de la Banda El Recodo El músico Aldo Sarabia  integrante del popular grupo de música regional mexicana Banda El Recodo  está desaparecido desde el pasado lunes  según informaciones publicadas ayer por la prensa local y confirmadas por el grupo.En un comunicado difundido anoche por la banda  que cuenta con 15 componentes  se explica que el músico se encuentra desaparecido desde el lunes 13 de octubre en Mazatlán  Sinaloa  en el noroeste de México."Como se ha publicado en redes sociales y en algunos medios de comunicación  desde hace cuatro días se desconoce el paradero de Aldo Sarabia. En toda la historia de la Banda El Recodo nunca habíamos vivido una situación de esta naturaleza. Aldo es un ser humano y músico ejemplar por lo que no imaginamos lo que haya podido suceder"  apunta el escrito difundido a través de las redes sociales.En él pidieron a todos sus seguidores "que oren con nosotros por él y por su familia" y agradecieron a las autoridades "por todo el apoyo que están brindando para encontrar a n...,no
47,La SIP elige a su nuevo director La Sociedad Interamericana de Prensa anunció hoy el nombramiento del periodista argentino Ricardo Trotti como su nuevo director ejecutivo en el primer día del programa de la 70ª Asamblea General de la SIP que se realiza en esta ciudad.El Comité Ejecutivo de la SIP votó en forma unánime por Trotti como sucesor de Julio E. Muñoz  a partir de enero de 2015. Muñoz  periodista de origen chileno  dejará a la institución tras 3 2años de servicio y 20 años como director ejecutivo.“Con este nombramiento queremos consolidar la continuidad del trabajo que la SIP realiza desde hace más de 70 años en defensa y promoción de la libertad de prensa y la promoción de un periodismo  libre  independiente y de calidad”  aseguraron la presidente de la SIP  Elizabeth Ballantine  del diario The Durango Herald de Colorado  EE.UU.y el presidente del Comité Ejecutivo  Jorge Canahuati  Grupo OPSA  Honduras.Trotti trabaja en la SIP desde 1993 cuando llegó como coordinador de la Comisión de Libertad de Prensa e ...,no
37,Papa Pablo VI fue beatificado El papa Francisco celebró el domingo la misa de beatificación del papa Pablo VI  poniendo fin a una inusual reunión de obispos que ha atraído comparaciones con las rompedoras reformas del Concilio Vaticano Segundo que Pablo supervisó y aplicó.El papa emérito Benedicto XVI acudió a la misa del domingo  celebrada apenas unas horas después de que los obispos aprobaran un documento que esboza una estrategia más pastoral para atender a las familias católicas.      Los obispos no lograron alcanzar un consenso en los dos temas más disputados del sínodo: la bienvenida a los homosexuales y a las personas divorciadas que volvieron a casarse en ceremonias civiles. Pero ambas cuestiones siguen sobre la mesa para otra reunión el año próximo.      Aunque el sínodo revocó en su documento final la innovadora apertura incluida en un borrador previo  el hecho de que estas cuestiones sigan abiertas a discusión es significativo dado que fueron tabú hasta el papado de Francisco.      "Dios no teme a las...,no
38,Francisco se juega sus reformas con transparencia  dicen analistas El papa Francisco  que clausuró este domingo el sínodo de obispos sobre la familia  se juega el futuro de su apertura a las convivencias de divorciados y homosexuales  con la carta de la transparencia  según los analistas.La primera asamblea de obispos de todo el mundo convocada por el papa Francisco en el Vaticano para debatir sobre los desafíos de la familia moderna se clausuró la noche del sábado tras dos semanas de labores con la aprobación por mayoría de un complejo documento final.El texto  que no logró el consenso de dos tercios de los votantes en sólo tres de los 62 puntos temas que aborda  para varios expertos representa un respaldo a las propuestas de reforma que impulsa Francisco  ya que todos los puntos  aún los más controvertidos  obtuvieron la mayoría simple.La decisión de Francisco de publicar toda la documentación  desde los borradores hasta las votaciones  ha sido considerada como un gesto de transparencia de Francisco  que desea que las iglesias en todo el mundo co...,no
39,Alemania cree que prorrusos derribaron avión de Malaysia en julio con misil ucraniano Los servicios de inteligencia alemanes piensan que los separatistas prorrusos derribaron en julio un avión de pasajeros de la Malaysia Airlines en el este de Ucrania con un misil robado a militares ucranianos  indicó ayer el semanario Der Spiegel.Gerhard Schindler  quien dirige estos servicios afirmó ante una comisión parlamentaria que los separatistas prorrusos del este de Ucrania robaron un sistema de misiles tierra-aire y lo usaron para derribar el avión que realizaba el vuelo MH17 el pasado 17 de julio  afirmó el semanario.Cuatro expertos holandeses regresaron el lunes 13 de octubre al lugar de la catástrofe del vuelo MH17  en el este de Ucrania  donde se reanudó la búsqueda de efectos personales y restos humanos a pesar de los combates esporádicos en la región.Los expertos holandeses tuvieron que interrumpir sus labores a principios de agosto por los combates entre ejército ucraniano y rebeldes prorrusos. El vuelo MH17  con 298 pasajeros a bordo (153 eran holandeses) fue derrib...,no
40,Nigeria  a punto de ser declarado libre de ébola Nigeria  el país más poblado de África  será declarado previsiblemente el lunes libre de ébola  tres meses después de que se detectara el primer enfermo  gracias a una reacción inicial eficaz y pese a un precario sistema de salud.La Organización Mundial de la Salud se apresta a declarar el lunes el fin oficial de la epidemia en Nigeria - como hizo con Senegal el viernes - al término del periodo requerido de 42 días (dos periodos de incubación de 21 días) desde la detección del último caso. Y sin embargo  todo invitaba al alarmismo cuando el funcionario liberiano Patrick Sawyer murió de ébola en una clínica privada cinco días después de su llegada el 20 de julio a Lagos  una megalópolis de más de 20 millones de habitantes  con hospitales públicos en condiciones precarias  sin agua corriente en su mayoría y sin médicos  en huelga para protestar por sus condiciones de trabajo.La epidemia fue contenida rápidamente con un saldo de 20 víctimas  entre ellos ocho muertos  en este país de 17...,no
41,Enfermera supera enfermedad ébola La enfermera española contagiada de ébola al parecer se ha recuperado  dijeron el domingo las autoridades  casi dos semanas después de convertirse en la primera persona que se infectó fuera de Africa Occidental en el actual brote de la enfermedad.Por su parte  España autorizó que Estados Unidos utilice dos bases militares en el suroeste del país en apoyo a los esfuerzos de Washington para combatir el brote de ébola en Africa Occidental.Teresa Romero  de 44 años  está libre de todo rastro del virus  según un examen inicial  dijo el gobierno en un comunicado. Romero está en cuarentena y recibe atención en el hospital Carlos III en Madrid.      La enfermera había participado en la atención de dos misioneros españoles que se infectaron de ébola en Africa Occidental y fueron traídos a Madrid al Carlos III. Ambos misioneros  Miguel Pajares y Manuel García Viejo  fallecieron poco después.      Es necesario la realización de un segundo examen en las próximas horas para confirmar completamen...,no
42,EEUU lanza 23 ataques aéreos más en Siria e Irak contra el Estado Islámico Las fuerzas militares de EE.UU. lanzaron entre el sábado y el domingo 13 ataques aéreos más contra posiciones del grupo yihadista Estado Islámico (EI) en Siria y diez más en Irak  indicó el Pentágono.,no
43,Retrocede libertad de expresión en AL La Sociedad Interamericana de Prensa (SIP) denunció un “retroceso” de la libertad de prensa en América Latina y un aumento de las agresiones a periodistas en la región  que suman once muertos en el último semestre  según la organización.“Hay una preocupación por un estado de retroceso de la libertad de prensa  y un cúmulo de agravamientos de agresiones a periodistas”  dijo Ricardo Trotti  coordinador de Libertad de Prensa de la SIP  en el marco de la 70 asamblea general de la organización celebrada hasta el martes en Santiago. La SIP contabiliza once asesinatos de periodistas en el último semestre  tres de ellos en Paraguay  otros tres en Honduras  dos en México  uno en Colombia  uno en Salvador y uno en Perú. Según Trotti  las agresiones a periodistas han aumentado en países como Colombia  Brasil  Bolivia y Estados Unidos  producto de la cobertura tanto de procesos electorales como de protestas sociales.  Algunos escenarios de agresión a profesionales fueron las manifestaciones en ...,no
44,Rousseff y Neves en encarnizada lucha a siete días del balotaje en Brasil La presidenta Dilma Rousseff y el socialdemócrata Aecio Neves están enfrascados en una agresiva batalla por los votos a una semana de las elecciones más disputadas de la historia reciente de Brasil.Los 148 2 millones de brasileños convocados a las urnas el domingo 26 de octubre están divididos en dos bloques de igual tamaño  mayoritariamente en función de su clase social  que definirán si el Partido de los Trabajadores (PT  izquierda) prolonga sus 12 años en el poder.Nieto de un presidente electo que nunca llegó a asumir  Neves  popular exgobernador de Minas Gerais (sureste)  de 54 años  lleva una ligera ventaja sobre Rousseff  la exguerrillera de 66 años y delfina del expresidente Luiz Inacio Lula da Silva  con 51% contra 49%. Pero los sondeos consideran que ambos están en empate técnico debido al margen de error.La campaña electoral  plagada de ataques cruzados  se calienta a días de los comicios.Neves se ha concentrado en denunciar el bajo crecimiento económico en Brasil  este añ...,no
45,Proclaman ganador a Evo Morales El Tribunal Supremo Electoral de Bolivia (TSE) proclamó ganador de las elecciones celebradas hace una semana en Bolivia al presidente Evo Morales con el 61% de los votos tras haber concluido el cómputo oficial cerca de la medianoche del sábado.Según los resultados dados a conocer por el TSE  cuando estaban computadas 99 82% de las actas electorales el Movimiento al Socialismo (MAS) de Morales obtenía el 61 04% de los sufragios seguido por el magnate del cemento Samuel Doria Medina de la alianza centroderechista Unidad Demócrata (UD) con el 24 49%.      En tercer lugar se ubicó el ex presidente conservador Jorge Quiroga del Partido Demócrata Cristiano (PDC) con el 9 07% seguido del ex alcalde de La Paz Juan del Granado del izquierdista Movimiento Sin Miedo (MSM) con el 2 72%. Último se ubicó el líder indígena del oriente Fernando Vargas  del Partido Verde  con 2 69%.      Con ese resultado Morales (2006) ganó un tercer mandato hasta 2020 y logró  según proyecciones extraoficiales  do...,no
46,Desarman a los policías de otros tres municipios de México por caso Iguala Los efectivos de la policía municipal de Arcelia  Buenavista de Cuéllar y Taxco  pueblos vecinos a Iguala  en el sureño estado mexicano de Guerrero  fueron desarmados ayer en el marco de la investigación sobre los 43 estudiantes desaparecidos hace tres semanas  informaron medios locales.Según la prensa de la zona  el operativo se realizó esta madrugada y a los agentes se les retiraron también los equipos de radiocomunicación para que sean analizados por la división de Inteligencia de la Policía Federal.Además  se espera que en las próximas horas el gobierno federal asuma el control de estos municipios  como ya lo hiciera con Cocula e Iguala  para investigar si también están bajo el dominio del cártel de los Guerreros Unidos.Según las investigaciones que está realizando la Policía federal  los policías de estos dos municipios pueden ser los principales responsables de la desaparición de 43 estudiantes en Iguala el pasado 26 de septiembre  en una noche en la que también murieron 6 per...,no
